0,2.509488105773926
1,2.088446855545044
2,2.1616365909576416
3,2.0555646419525146
4,1.9999455213546753
5,2.021787166595459
6,1.922408103942871
7,1.7926634550094604
8,1.7084788084030151
9,1.7455451488494873
10,1.9941848516464233
11,1.841747760772705
12,2.1346118450164795
13,1.758124828338623
14,1.849186658859253
15,1.8508195877075195
16,2.064302444458008
17,1.7770893573760986
18,1.8609956502914429
19,1.908882737159729
20,1.911787986755371
21,1.7526401281356812
22,1.7851247787475586
23,1.7145664691925049
24,1.808660626411438
25,1.6700493097305298
26,1.682151198387146
27,2.001363515853882
28,1.9360580444335938
29,1.9571336507797241
30,1.677485704421997
31,1.8524724245071411
32,1.661892056465149
33,1.754838228225708
34,1.7842957973480225
35,1.7044649124145508
36,1.5221953392028809
37,1.8093453645706177
38,1.7365761995315552
39,1.715895652770996
40,1.7672349214553833
41,1.7018988132476807
42,1.6480413675308228
43,1.7900030612945557
44,1.655021071434021
45,1.743172287940979
46,1.8947632312774658
47,2.0475428104400635
48,1.6701840162277222
49,1.6913965940475464
50,1.7316230535507202
51,1.7170101404190063
52,1.5366957187652588
53,1.8744630813598633
54,1.8658413887023926
55,1.585273265838623
56,1.6383161544799805
57,1.7416930198669434
58,1.626855731010437
59,1.7861820459365845
60,1.6777729988098145
61,1.749409794807434
62,1.8100889921188354
63,1.7310627698898315
64,1.6435104608535767
65,1.9621394872665405
66,1.6330245733261108
67,1.8500819206237793
